TIME,FOPR_OPM,FOPR_ECLIPSE,FOPR_DIFF,FWPR_OPM,FWPR_ECLIPSE,FWPR_DIFF,FGPR_OPM,FGPR_ECLIPSE,FGPR_DIFF,FWIR_OPM,FWIR_ECLIPSE,FWIR_DIFF,FOPT_OPM,FOPT_ECLIPSE,FOPT_DIFF,FWPT_OPM,FWPT_ECLIPSE,FWPT_DIFF,FGPT_OPM,FGPT_ECLIPSE,FGPT_DIFF,FPR_OPM,FPR_ECLIPSE,FPR_DIFF
2.511000000000000000e+03,2.289467039999999997e+03,2.293406980000000203e+03,-3.939940000000206055e+00,9.096840819999999439e+03,9.100021479999999428e+03,-3.180659999999988941e+00,3.070267500000000000e+05,3.053795000000000000e+05,1.647250000000000000e+03,1.279266020000000026e+04,1.279266020000000026e+04,0.000000000000000000e+00,8.685957000000000000e+06,8.640777000000000000e+06,4.518000000000000000e+04,1.178543500000000000e+07,1.184622900000000000e+07,-6.079400000000000000e+04,1.266415620000000000e+09,1.260758020000000000e+09,5.657600000000000000e+06,3.478041989999999828e+02,3.483234249999999861e+02,-5.192260000000032960e-01
2.521000000000000000e+03,2.202789310000000114e+03,2.204991939999999886e+03,-2.202629999999771826e+00,8.656205079999999725e+03,8.662530269999999291e+03,-6.325189999999565771e+00,2.950191880000000237e+05,2.929954060000000172e+05,2.023782000000006519e+03,1.048175000000000000e+04,1.048174899999999980e+04,1.000000000203726813e-03,8.707984000000000000e+06,8.662683000000000000e+06,4.530100000000000000e+04,1.187199700000000000e+07,1.193305300000000000e+07,-6.105600000000000000e+04,1.269365760000000000e+09,1.263668610000000000e+09,5.697150000000000000e+06,3.449671329999999898e+02,3.454377140000000281e+02,-4.705810000000383297e-01
2.524000000000000000e+03,5.342485349999999471e+02,6.337037960000000112e+02,-9.945526100000006409e+01,3.178954349999999977e+03,3.041290770000000066e+03,1.376635799999999108e+02,7.125803909999999451e+04,8.470054690000000119e+04,-1.344250780000000668e+04,5.565443360000000212e+03,5.565443360000000212e+03,0.000000000000000000e+00,8.709587000000000000e+06,8.664585000000000000e+06,4.500200000000000000e+04,1.188153400000000000e+07,1.194217700000000000e+07,-6.064300000000000000e+04,1.269579520000000000e+09,1.263922690000000000e+09,5.656830000000000000e+06,3.460768739999999752e+02,3.465563050000000089e+02,-4.794310000000336913e-01
2.531000000000000000e+03,5.716863399999999729e+02,6.641644900000000007e+02,-9.247815000000002783e+01,3.125775880000000143e+03,2.998220460000000003e+03,1.275554200000001401e+02,7.646690619999999763e+04,8.875789059999999881e+04,-1.229098440000000119e+04,5.565443360000000212e+03,5.565443360000000212e+03,0.000000000000000000e+00,8.713515000000000000e+06,8.669146000000000000e+06,4.436900000000000000e+04,1.190352000000000000e+07,1.196328800000000000e+07,-5.976800000000000000e+04,1.270104580000000000e+09,1.264532480000000000e+09,5.572100000000000000e+06,3.486925959999999804e+02,3.493517759999999726e+02,-6.591799999999921056e-01
2.541000000000000000e+03,5.991577760000000126e+02,6.661648559999999861e+02,-6.700707999999997355e+01,3.273918700000000172e+03,3.181896479999999883e+03,9.202222000000028856e+01,8.178026559999999881e+04,9.033677340000000549e+04,-8.556507800000006682e+03,5.374321289999999863e+03,5.374320800000000418e+03,4.899999994449899532e-04,8.719506000000000000e+06,8.675619000000000000e+06,4.388700000000000000e+04,1.193625900000000000e+07,1.199537100000000000e+07,-5.911200000000000000e+04,1.270922370000000000e+09,1.265410820000000000e+09,5.511550000000000000e+06,3.517430420000000026e+02,3.525167240000000106e+02,-7.736820000000079744e-01
2.551000000000000000e+03,7.243154299999999921e+02,7.831796880000000556e+02,-5.886425800000006348e+01,3.363965580000000045e+03,3.283332030000000032e+03,8.063355000000001382e+01,9.792522659999999451e+04,1.052520620000000054e+05,-7.326835400000010850e+03,5.806449709999999868e+03,5.806449709999999868e+03,0.000000000000000000e+00,8.726750000000000000e+06,8.683421000000000000e+06,4.332900000000000000e+04,1.196989900000000000e+07,1.202824800000000000e+07,-5.834900000000000000e+04,1.271901700000000000e+09,1.266459650000000000e+09,5.442050000000000000e+06,3.549216000000000122e+02,3.557412410000000023e+02,-8.196409999999900720e-01
2.558000000000000000e+03,9.509929200000000264e+02,9.913472900000000436e+02,-4.035437000000001717e+01,3.534754150000000209e+03,3.481603999999999814e+03,5.315015000000039436e+01,1.273456480000000010e+05,1.319771719999999914e+05,-4.631523999999990338e+03,4.959635250000000269e+03,4.959635250000000269e+03,0.000000000000000000e+00,8.733407000000000000e+06,8.690341000000000000e+06,4.306600000000000000e+04,1.199464200000000000e+07,1.205264600000000000e+07,-5.800400000000000000e+04,1.272793090000000000e+09,1.267380860000000000e+09,5.412230000000000000e+06,3.549994810000000030e+02,3.557744749999999954e+02,-7.749939999999924112e-01
2.561000000000000000e+03,3.454940669999999955e+03,9.948338619999999537e+02,2.460106808000000001e+03,3.949731929999999920e+03,3.476633060000000114e+03,4.730988699999998062e+02,4.740013750000000000e+05,1.324671719999999914e+05,3.415342029999999795e+05,4.959635250000000269e+03,4.959635250000000269e+03,0.000000000000000000e+00,8.743771000000000000e+06,8.693326000000000000e+06,5.044500000000000000e+04,1.200649100000000000e+07,1.206307600000000000e+07,-5.658500000000000000e+04,1.274215040000000000e+09,1.267778300000000000e+09,6.436740000000000000e+06,3.520632320000000277e+02,3.558328859999999736e+02,-3.769653999999945881e+00
2.571000000000000000e+03,3.006985839999999826e+03,3.368720949999999903e+03,-3.617351100000000770e+02,4.171378910000000360e+03,3.605038820000000214e+03,5.663400900000001457e+02,4.118940939999999828e+05,4.776191560000000172e+05,-6.572506200000003446e+04,6.670716800000000148e+03,6.670716800000000148e+03,0.000000000000000000e+00,8.774092000000000000e+06,8.727370000000000000e+06,4.672200000000000000e+04,1.204785400000000000e+07,1.209859500000000000e+07,-5.074100000000000000e+04,1.278368510000000000e+09,1.272612610000000000e+09,5.755900000000000000e+06,3.476790470000000255e+02,3.511155699999999911e+02,-3.436522999999965577e+00
2.581000000000000000e+03,2.685535400000000209e+03,3.151349610000000212e+03,-4.658142100000000028e+02,4.298728030000000217e+03,3.583797120000000177e+03,7.149309100000000399e+02,3.631934380000000237e+05,4.439108750000000000e+05,-8.071743699999997625e+04,6.713954590000000280e+03,6.713954590000000280e+03,0.000000000000000000e+00,8.800947000000000000e+06,8.758961000000000000e+06,4.198600000000000000e+04,1.209084200000000000e+07,1.213430500000000000e+07,-4.346300000000000000e+04,1.282000510000000000e+09,1.277068030000000000e+09,4.932480000000000000e+06,3.446000060000000076e+02,3.479093629999999848e+02,-3.309356999999977234e+00
2.591000000000000000e+03,2.177040039999999863e+03,2.819897219999999834e+03,-6.428571799999999712e+02,4.065460939999999937e+03,3.099936769999999797e+03,9.655241700000001401e+02,2.905788439999999828e+05,3.961143119999999763e+05,-1.055354679999999935e+05,5.796218259999999646e+03,5.796218259999999646e+03,0.000000000000000000e+00,8.822718000000000000e+06,8.787270000000000000e+06,3.544800000000000000e+04,1.213149600000000000e+07,1.216513200000000000e+07,-3.363600000000000000e+04,1.284906240000000000e+09,1.281049340000000000e+09,3.856900000000000000e+06,3.416690370000000030e+02,3.450268550000000118e+02,-3.357818000000008851e+00
2.601000000000000000e+03,2.052517330000000129e+03,2.475182859999999891e+03,-4.226655299999997624e+02,4.071946530000000166e+03,3.435986330000000180e+03,6.359601999999999862e+02,2.790131250000000000e+05,3.485138439999999828e+05,-6.950071899999998277e+04,8.475980470000000423e+03,8.475980470000000423e+03,0.000000000000000000e+00,8.843243000000000000e+06,8.812309000000000000e+06,3.093400000000000000e+04,1.217221600000000000e+07,1.219907800000000000e+07,-2.686200000000000000e+04,1.287696380000000000e+09,1.284576510000000000e+09,3.119870000000000000e+06,3.451146850000000086e+02,3.485090640000000235e+02,-3.394379000000014912e+00
2.611000000000000000e+03,2.988982669999999871e+03,3.361549070000000029e+03,-3.725664000000001579e+02,4.893904789999999593e+03,4.332420900000000074e+03,5.614838899999995192e+02,4.117575000000000000e+05,4.735435000000000000e+05,-6.178600000000000000e+04,1.049700100000000020e+04,1.049700000000000000e+04,1.000000000203726813e-03,8.873133000000000000e+06,8.846665000000000000e+06,2.646800000000000000e+04,1.222115500000000000e+07,1.224134600000000000e+07,-2.019100000000000000e+04,1.291814020000000000e+09,1.289418110000000000e+09,2.395910000000000000e+06,3.479068909999999732e+02,3.512107240000000274e+02,-3.303833000000054199e+00
2.621000000000000000e+03,2.639484129999999823e+03,2.953457519999999931e+03,-3.139733900000001086e+02,4.908914060000000063e+03,4.434542970000000423e+03,4.743710899999996400e+02,3.602571560000000172e+05,4.127715000000000000e+05,-5.251434399999998277e+04,8.441771479999999428e+03,8.441771479999999428e+03,0.000000000000000000e+00,8.899528000000000000e+06,8.876615000000000000e+06,2.291300000000000000e+04,1.227024400000000000e+07,1.228509100000000000e+07,-1.484700000000000000e+04,1.295416580000000000e+09,1.293607810000000000e+09,1.808770000000000000e+06,3.474540410000000179e+02,3.506860659999999825e+02,-3.232024999999964621e+00
2.631000000000000000e+03,2.335187010000000100e+03,2.706352780000000166e+03,-3.711657700000000659e+02,4.971270019999999931e+03,4.418505860000000212e+03,5.527641599999997197e+02,3.119511560000000172e+05,3.718682810000000172e+05,-5.991712500000000000e+04,8.536540039999999863e+03,8.536540039999999863e+03,0.000000000000000000e+00,8.922879000000000000e+06,8.904263000000000000e+06,1.861600000000000000e+04,1.231995700000000000e+07,1.232843100000000000e+07,-8.474000000000000000e+03,1.298536060000000000e+09,1.297413120000000000e+09,1.122940000000000000e+06,3.480441280000000006e+02,3.513434449999999742e+02,-3.299316999999973632e+00
2.641000000000000000e+03,2.934757570000000214e+03,3.088777590000000146e+03,-1.540200199999999313e+02,4.824870609999999942e+03,4.595789550000000418e+03,2.290810599999995247e+02,3.971870000000000000e+05,4.222633750000000000e+05,-2.507637500000000000e+04,8.701473630000000412e+03,8.701473630000000412e+03,0.000000000000000000e+00,8.952435000000000000e+06,8.935673000000000000e+06,1.676200000000000000e+04,1.236791800000000000e+07,1.237365300000000000e+07,-5.735000000000000000e+03,1.302535040000000000e+09,1.301707780000000000e+09,8.272600000000000000e+05,3.469475400000000036e+02,3.502067870000000198e+02,-3.259247000000016214e+00
2.651000000000000000e+03,3.408166749999999865e+03,3.521057369999999992e+03,-1.128906200000001263e+02,5.175463380000000143e+03,5.006575200000000223e+03,1.688881799999999203e+02,4.635496560000000172e+05,4.825044060000000172e+05,-1.895475000000000000e+04,8.723330079999999725e+03,8.723329100000000835e+03,9.799999988899799064e-04,8.986517000000000000e+06,8.971476000000000000e+06,1.504100000000000000e+04,1.241967300000000000e+07,1.242287600000000000e+07,-3.203000000000000000e+03,1.307170560000000000e+09,1.306616960000000000e+09,5.536000000000000000e+05,3.436727290000000039e+02,3.467905880000000138e+02,-3.117859000000009928e+00
2.661000000000000000e+03,2.674307620000000043e+03,2.912155760000000100e+03,-2.378481400000000576e+02,5.042020999999999731e+03,4.691696289999999863e+03,3.503247099999998682e+02,3.546156560000000172e+05,3.923657189999999828e+05,-3.775006299999996554e+04,9.054730470000000423e+03,9.054730470000000423e+03,0.000000000000000000e+00,9.013260000000000000e+06,9.000957000000000000e+06,1.230300000000000000e+04,1.247009300000000000e+07,1.246928600000000000e+07,8.070000000000000000e+02,1.310716800000000000e+09,1.310589700000000000e+09,1.271000000000000000e+05,3.440884090000000128e+02,3.473210139999999910e+02,-3.232604999999978190e+00
2.671000000000000000e+03,2.990049799999999777e+03,3.112204099999999926e+03,-1.221543000000001484e+02,5.517933589999999640e+03,5.331956540000000132e+03,1.859770499999995081e+02,4.014373439999999828e+05,4.229680939999999828e+05,-2.153075000000000000e+04,1.151157619999999952e+04,1.151157619999999952e+04,0.000000000000000000e+00,9.043160000000000000e+06,9.032565000000000000e+06,1.059500000000000000e+04,1.252527200000000000e+07,1.252193400000000000e+07,3.338000000000000000e+03,1.314731140000000000e+09,1.314882430000000000e+09,-1.512900000000000000e+05,3.475429379999999924e+02,3.508800959999999804e+02,-3.337157999999988078e+00
2.681000000000000000e+03,3.499405270000000201e+03,3.567492679999999837e+03,-6.808740999999963606e+01,5.612313960000000407e+03,5.510332029999999577e+03,1.019819300000008298e+02,4.781396880000000237e+05,4.903305000000000000e+05,-1.219081199999997625e+04,8.824067380000000412e+03,8.824066409999999451e+03,9.700000009615905583e-04,9.078331000000000000e+06,9.068621000000000000e+06,9.710000000000000000e+03,1.258115400000000000e+07,1.257649500000000000e+07,4.659000000000000000e+03,1.319534460000000000e+09,1.319839740000000000e+09,-3.052800000000000000e+05,3.430989989999999921e+02,3.463221439999999802e+02,-3.223144999999988158e+00
2.691000000000000000e+03,2.501964359999999942e+03,2.710879879999999957e+03,-2.089155200000000150e+02,5.361835939999999937e+03,5.056631349999999657e+03,3.052045900000002803e+02,3.318133439999999828e+05,3.648123119999999763e+05,-3.299896799999999348e+04,8.692958979999999428e+03,8.692958979999999428e+03,0.000000000000000000e+00,9.103350000000000000e+06,9.095890000000000000e+06,7.460000000000000000e+03,1.263477200000000000e+07,1.262683600000000000e+07,7.936000000000000000e+03,1.322852610000000000e+09,1.323509630000000000e+09,-6.570200000000000000e+05,3.427231140000000096e+02,3.460052489999999921e+02,-3.282134999999982483e+00
2.701000000000000000e+03,2.494641599999999926e+03,2.650587160000000040e+03,-1.559455600000001141e+02,5.359240230000000338e+03,5.132181639999999788e+03,2.270585900000005495e+02,3.331848439999999828e+05,3.578311250000000000e+05,-2.464628100000001723e+04,8.551165039999999863e+03,8.551165039999999863e+03,0.000000000000000000e+00,9.128297000000000000e+06,9.122484000000000000e+06,5.813000000000000000e+03,1.268836400000000000e+07,1.267803500000000000e+07,1.032900000000000000e+04,1.326184450000000000e+09,1.327099260000000000e+09,-9.148100000000000000e+05,3.419873049999999921e+02,3.453365170000000148e+02,-3.349212000000022726e+00
2.711000000000000000e+03,2.691399660000000040e+03,2.807060300000000097e+03,-1.156606400000000576e+02,5.669174799999999777e+03,5.500605470000000423e+03,1.685693299999993542e+02,3.637157500000000000e+05,3.820962189999999828e+05,-1.838046899999998277e+04,8.460638670000000275e+03,8.460638670000000275e+03,0.000000000000000000e+00,9.155300000000000000e+06,9.150687000000000000e+06,4.613000000000000000e+03,1.274493000000000000e+07,1.273285100000000000e+07,1.207900000000000000e+04,1.329833860000000000e+09,1.330939260000000000e+09,-1.105400000000000000e+06,3.396728209999999990e+02,3.430161439999999970e+02,-3.343322999999998046e+00
2.721000000000000000e+03,2.405614990000000034e+03,2.545397219999999834e+03,-1.397822299999997995e+02,5.536954099999999926e+03,5.333539060000000063e+03,2.034150399999998626e+02,3.238598750000000000e+05,3.459217500000000000e+05,-2.206187500000000000e+04,8.718693359999999302e+03,8.718693359999999302e+03,0.000000000000000000e+00,9.179356000000000000e+06,9.176140000000000000e+06,3.216000000000000000e+03,1.280030000000000000e+07,1.278618900000000000e+07,1.411100000000000000e+04,1.333072510000000000e+09,1.334397700000000000e+09,-1.325190000000000000e+06,3.393257449999999835e+02,3.426722720000000209e+02,-3.346527000000037333e+00
2.731000000000000000e+03,2.799418459999999868e+03,2.852679200000000037e+03,-5.326074000000016895e+01,5.875514650000000074e+03,5.798960939999999937e+03,7.655371000000013737e+01,3.856161880000000237e+05,3.943475619999999763e+05,-8.731373999999952503e+03,1.103459380000000056e+04,1.103459280000000035e+04,1.000000000203726813e-03,9.207350000000000000e+06,9.205121000000000000e+06,2.229000000000000000e+03,1.285905500000000000e+07,1.284353100000000000e+07,1.552400000000000000e+04,1.336928640000000000e+09,1.338406270000000000e+09,-1.477630000000000000e+06,3.418737790000000132e+02,3.451860960000000205e+02,-3.312317000000007283e+00
2.741000000000000000e+03,2.992711670000000140e+03,3.009304929999999786e+03,-1.659325999999964552e+01,6.338030270000000201e+03,6.315583980000000338e+03,2.244628999999986263e+01,4.134924380000000237e+05,4.163910939999999828e+05,-2.898655999999959022e+03,1.140835349999999926e+04,1.140835349999999926e+04,0.000000000000000000e+00,9.237489000000000000e+06,9.235655000000000000e+06,1.834000000000000000e+03,1.292213900000000000e+07,1.290606000000000000e+07,1.607900000000000000e+04,1.341092220000000000e+09,1.342632830000000000e+09,-1.540610000000000000e+06,3.435741269999999759e+02,3.467871700000000033e+02,-3.213043000000027405e+00
2.751000000000000000e+03,2.291831790000000183e+03,2.452406739999999900e+03,-1.605749499999997170e+02,5.878026859999999942e+03,5.645911619999999857e+03,2.321152400000000853e+02,3.079697810000000172e+05,3.324623439999999828e+05,-2.449256299999996554e+04,8.605846680000000561e+03,8.605846680000000561e+03,0.000000000000000000e+00,9.260408000000000000e+06,9.260294000000000000e+06,1.140000000000000000e+02,1.298092000000000000e+07,1.296235200000000000e+07,1.856800000000000000e+04,1.344171900000000000e+09,1.345974400000000000e+09,-1.802500000000000000e+06,3.426688839999999914e+02,3.459374690000000214e+02,-3.268585000000030050e+00
2.761000000000000000e+03,2.167424070000000029e+03,2.302535640000000058e+03,-1.351115700000000288e+02,5.734445800000000418e+03,5.541872070000000349e+03,1.925737300000000687e+02,2.920045310000000172e+05,3.117726880000000237e+05,-1.976815700000000652e+04,9.052731449999999313e+03,9.052731449999999313e+03,0.000000000000000000e+00,9.282159000000000000e+06,9.283412000000000000e+06,-1.253000000000000000e+03,1.303815700000000000e+07,1.301764300000000000e+07,2.051400000000000000e+04,1.347102080000000000e+09,1.349104260000000000e+09,-2.002180000000000000e+06,3.432736820000000080e+02,3.466382449999999835e+02,-3.364562999999975546e+00
2.771000000000000000e+03,2.687315669999999955e+03,2.741866210000000137e+03,-5.455054000000018277e+01,6.023285640000000058e+03,5.950831540000000132e+03,7.245409999999992579e+01,3.717601880000000237e+05,3.784051250000000000e+05,-6.644936999999976251e+03,9.088262699999999313e+03,9.088262699999999313e+03,0.000000000000000000e+00,9.309032000000000000e+06,9.311149000000000000e+06,-2.117000000000000000e+03,1.309839000000000000e+07,1.307669800000000000e+07,2.169200000000000000e+04,1.350819710000000000e+09,1.352933120000000000e+09,-2.113410000000000000e+06,3.412409670000000119e+02,3.445178829999999834e+02,-3.276915999999971518e+00
2.781000000000000000e+03,2.336904050000000097e+03,2.385736570000000029e+03,-4.883251999999993131e+01,5.895917970000000423e+03,5.830743159999999989e+03,6.517481000000043423e+01,3.216264060000000172e+05,3.276385619999999763e+05,-6.012155999999959022e+03,8.763406250000000000e+03,8.763406250000000000e+03,0.000000000000000000e+00,9.332401000000000000e+06,9.335178000000000000e+06,-2.777000000000000000e+03,1.315734900000000000e+07,1.313476300000000000e+07,2.258600000000000000e+04,1.354035970000000000e+09,1.356233090000000000e+09,-2.197120000000000000e+06,3.402592470000000162e+02,3.435399479999999812e+02,-3.280700999999965006e+00
2.784000000000000000e+03,2.005075070000000096e+03,2.121988530000000083e+03,-1.169134599999999864e+02,5.764861329999999725e+03,5.593248050000000148e+03,1.716132799999995768e+02,2.692866880000000237e+05,2.876233750000000000e+05,-1.833668699999997625e+04,9.020673829999999725e+03,9.020673829999999725e+03,0.000000000000000000e+00,9.338417000000000000e+06,9.341554000000000000e+06,-3.137000000000000000e+03,1.317464400000000000e+07,1.315152600000000000e+07,2.311800000000000000e+04,1.354843780000000000e+09,1.357097860000000000e+09,-2.254080000000000000e+06,3.407214359999999829e+02,3.439823299999999904e+02,-3.260894000000007509e+00
2.791000000000000000e+03,1.996883540000000039e+03,2.143424559999999929e+03,-1.465410199999998895e+02,5.761371089999999640e+03,5.554993159999999989e+03,2.063779299999996510e+02,2.721367810000000172e+05,2.926211880000000237e+05,-2.048440700000000652e+04,9.020673829999999725e+03,9.020673829999999725e+03,0.000000000000000000e+00,9.352395000000000000e+06,9.356807000000000000e+06,-4.412000000000000000e+03,1.321497300000000000e+07,1.319005100000000000e+07,2.492200000000000000e+04,1.356748800000000000e+09,1.359182980000000000e+09,-2.434180000000000000e+06,3.414973749999999768e+02,3.448664249999999925e+02,-3.369050000000015643e+00
2.801000000000000000e+03,9.342157590000000482e+02,1.021214720000000057e+03,-8.699896100000000843e+01,3.186353520000000117e+03,3.067345460000000003e+03,1.190080600000001141e+02,1.306669450000000070e+05,1.421330469999999914e+05,-1.146610199999998440e+04,4.336263179999999920e+03,4.336263179999999920e+03,0.000000000000000000e+00,9.361499000000000000e+06,9.366973000000000000e+06,-5.474000000000000000e+03,1.324716900000000000e+07,1.322076800000000000e+07,2.640100000000000000e+04,1.358023040000000000e+09,1.360603780000000000e+09,-2.580740000000000000e+06,3.418707580000000235e+02,3.452535710000000222e+02,-3.382812999999998738e+00
2.811000000000000000e+03,2.551395259999999780e+03,2.560306399999999940e+03,-8.911140000000159489e+00,5.731542480000000069e+03,5.722974119999999857e+03,8.568360000000211585e+00,3.554002500000000000e+05,3.555403439999999828e+05,-1.400939999999827705e+02,9.252196289999999863e+03,9.252196289999999863e+03,0.000000000000000000e+00,9.387348000000000000e+06,9.393069000000000000e+06,-5.721000000000000000e+03,1.330400100000000000e+07,1.327729400000000000e+07,2.670700000000000000e+04,1.361626620000000000e+09,1.364229380000000000e+09,-2.602760000000000000e+06,3.414080510000000004e+02,3.446822510000000079e+02,-3.274200000000007549e+00
2.821000000000000000e+03,2.623009280000000217e+03,2.570830080000000180e+03,5.217920000000003711e+01,5.838175779999999577e+03,5.917858400000000074e+03,-7.968262000000049738e+01,3.677933119999999763e+05,3.590530619999999763e+05,8.740250000000000000e+03,8.777384770000000572e+03,8.777384770000000572e+03,0.000000000000000000e+00,9.413691000000000000e+06,9.419063000000000000e+06,-5.372000000000000000e+03,1.336222200000000000e+07,1.333606700000000000e+07,2.615500000000000000e+04,1.365320700000000000e+09,1.367860100000000000e+09,-2.539400000000000000e+06,3.395076900000000251e+02,3.426486509999999726e+02,-3.140960999999947489e+00
2.831000000000000000e+03,1.724808350000000019e+03,1.834023320000000012e+03,-1.092149699999999939e+02,5.470190429999999651e+03,5.315021969999999783e+03,1.551684599999998682e+02,2.345786719999999914e+05,2.502961250000000000e+05,-1.571745300000000861e+04,8.434035159999999451e+03,8.434035159999999451e+03,0.000000000000000000e+00,9.430939000000000000e+06,9.437608000000000000e+06,-6.669000000000000000e+03,1.341692400000000000e+07,1.338893100000000000e+07,2.799300000000000000e+04,1.367666430000000000e+09,1.370390780000000000e+09,-2.724350000000000000e+06,3.409275819999999726e+02,3.441562809999999786e+02,-3.228699000000005981e+00
2.841000000000000000e+03,1.857243040000000065e+03,1.953437869999999975e+03,-9.619482999999991080e+01,6.069106929999999920e+03,5.931842770000000201e+03,1.372641599999997197e+02,2.514957190000000119e+05,2.656954380000000237e+05,-1.419971900000001187e+04,9.210209960000000137e+03,9.210209960000000137e+03,0.000000000000000000e+00,9.449621000000000000e+06,9.457412000000000000e+06,-7.791000000000000000e+03,1.347746300000000000e+07,1.344787400000000000e+07,2.958900000000000000e+04,1.370196100000000000e+09,1.373083650000000000e+09,-2.887550000000000000e+06,3.421707759999999894e+02,3.454796749999999861e+02,-3.308898999999996704e+00
2.851000000000000000e+03,2.285027590000000146e+03,2.277528319999999894e+03,7.499270000000251457e+00,6.337263179999999920e+03,6.350671879999999874e+03,-1.340869999999995343e+01,3.151595000000000000e+05,3.139282500000000000e+05,1.231250000000000000e+03,8.318379880000000412e+03,8.318380859999999302e+03,-9.799999988899799064e-04,9.472660000000000000e+06,9.480397000000000000e+06,-7.737000000000000000e+03,1.354056500000000000e+07,1.351108600000000000e+07,2.947900000000000000e+04,1.373374980000000000e+09,1.376251010000000000e+09,-2.876030000000000000e+06,3.391174619999999891e+02,3.423683780000000070e+02,-3.250916000000017902e+00
2.861000000000000000e+03,1.920667969999999968e+03,1.867336549999999988e+03,5.333141999999998006e+01,5.932145510000000286e+03,6.012873050000000148e+03,-8.072753999999986263e+01,2.731544060000000172e+05,2.644789060000000172e+05,8.675500000000000000e+03,8.863345699999999852e+03,8.863345699999999852e+03,0.000000000000000000e+00,9.491963000000000000e+06,9.499217000000000000e+06,-7.254000000000000000e+03,1.359974600000000000e+07,1.357099500000000000e+07,2.875100000000000000e+04,1.376121090000000000e+09,1.378919680000000000e+09,-2.798590000000000000e+06,3.398242190000000278e+02,3.429920349999999871e+02,-3.167815999999959331e+00
2.871000000000000000e+03,1.588460080000000062e+03,1.664823489999999993e+03,-7.636340999999993073e+01,6.141560059999999794e+03,6.032372559999999794e+03,1.091875000000000000e+02,2.165270160000000033e+05,2.278069219999999914e+05,-1.127990599999998813e+04,9.477667970000000423e+03,9.477667970000000423e+03,0.000000000000000000e+00,9.508053000000000000e+06,9.516083000000000000e+06,-8.030000000000000000e+03,1.366087400000000000e+07,1.363101500000000000e+07,2.985900000000000000e+04,1.378314880000000000e+09,1.381227260000000000e+09,-2.912380000000000000e+06,3.425470890000000281e+02,3.457693479999999795e+02,-3.222258999999951357e+00
2.881000000000000000e+03,2.267492189999999937e+03,2.246937010000000100e+03,2.055517999999983658e+01,7.075101069999999709e+03,7.095386230000000069e+03,-2.028516000000036001e+01,3.012514060000000172e+05,3.018067189999999828e+05,-5.553129999999655411e+02,1.144805659999999989e+04,1.144805659999999989e+04,0.000000000000000000e+00,9.530966000000000000e+06,9.539017000000000000e+06,-8.051000000000000000e+03,1.373127400000000000e+07,1.370131300000000000e+07,2.996100000000000000e+04,1.381367040000000000e+09,1.384310020000000000e+09,-2.942980000000000000e+06,3.448963009999999940e+02,3.481392519999999990e+02,-3.242951000000005024e+00
2.891000000000000000e+03,2.575893549999999777e+03,2.483800540000000183e+03,9.209300999999959458e+01,6.834028809999999794e+03,6.963452640000000429e+03,-1.294238300000006348e+02,3.522840939999999828e+05,3.409401880000000237e+05,1.134390599999995902e+04,8.891272460000000137e+03,8.891272460000000137e+03,0.000000000000000000e+00,9.556725000000000000e+06,9.564129000000000000e+06,-7.404000000000000000e+03,1.379961400000000000e+07,1.377055800000000000e+07,2.905600000000000000e+04,1.384889980000000000e+09,1.387757950000000000e+09,-2.867970000000000000e+06,3.408929749999999785e+02,3.438932800000000043e+02,-3.000305000000025757e+00
2.901000000000000000e+03,2.282206790000000183e+03,2.164441159999999854e+03,1.177656300000003284e+02,6.646219240000000354e+03,6.813451170000000275e+03,-1.672319299999999203e+02,3.119742500000000000e+05,2.962633439999999828e+05,1.571090600000001723e+04,1.177065140000000065e+04,1.177065040000000045e+04,1.000000000203726813e-03,9.579770000000000000e+06,9.586307000000000000e+06,-6.537000000000000000e+03,1.386576800000000000e+07,1.383794500000000000e+07,2.782300000000000000e+04,1.388038780000000000e+09,1.390793340000000000e+09,-2.754560000000000000e+06,3.450173340000000053e+02,3.479367679999999723e+02,-2.919433999999967000e+00
2.911000000000000000e+03,1.972364990000000034e+03,1.931572390000000041e+03,4.079259999999999309e+01,6.859710449999999582e+03,6.908153320000000349e+03,-4.844287000000076659e+01,2.617859379999999946e+05,2.599993750000000000e+05,1.786562999999994645e+03,8.691312500000000000e+03,8.691312500000000000e+03,0.000000000000000000e+00,9.599494000000000000e+06,9.605872000000000000e+06,-6.378000000000000000e+03,1.393436500000000000e+07,1.390666800000000000e+07,2.769700000000000000e+04,1.390656640000000000e+09,1.393428990000000000e+09,-2.772350000000000000e+06,3.429364620000000059e+02,3.458645319999999970e+02,-2.928069999999991069e+00
2.921000000000000000e+03,1.767849979999999960e+03,1.763256470000000036e+03,4.593509999999923821e+00,6.668528320000000349e+03,6.667511720000000423e+03,1.016599999999925785e+00,2.345899530000000086e+05,2.371909219999999914e+05,-2.600968999999982771e+03,8.799008789999999863e+03,8.799008789999999863e+03,0.000000000000000000e+00,9.617282000000000000e+06,9.623615000000000000e+06,-6.333000000000000000e+03,1.400089600000000000e+07,1.397318600000000000e+07,2.771000000000000000e+04,1.393017600000000000e+09,1.395816580000000000e+09,-2.798980000000000000e+06,3.422327270000000112e+02,3.452406619999999862e+02,-3.007934999999974934e+00
